"GEO_ID","NAME","B19001D_001E","B19001D_001M","B19001D_002E","B19001D_002M","B19001D_003E","B19001D_003M","B19001D_004E","B19001D_004M","B19001D_005E","B19001D_005M","B19001D_006E","B19001D_006M","B19001D_007E","B19001D_007M","B19001D_008E","B19001D_008M","B19001D_009E","B19001D_009M","B19001D_010E","B19001D_010M","B19001D_011E","B19001D_011M","B19001D_012E","B19001D_012M","B19001D_013E","B19001D_013M","B19001D_014E","B19001D_014M","B19001D_015E","B19001D_015M","B19001D_016E","B19001D_016M","B19001D_017E","B19001D_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US38003","Barnes County, North Dakota","67","32","13","26","11","18","0","16","0","16","0","16","0","16","0","16","10","15","0","16","10","18","11","15","1","2","0","16","0","16","11","15","0","16",
"0500000US38005","Benson County, North Dakota","9","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","5","0","15","0","15","5","7","0","15","0","15","0","15",
"0500000US38007","Billings County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38009","Bottineau County, North Dakota","37","40","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","5","0","15","32","40","0","15","0","15","0","15","0","15","2","3",
"0500000US38011","Bowman County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38013","Burke County, North Dakota","36","16","0","10","0","10","0","10","0","10","0","10","15","14","0","10","0","10","0","10","10","11","2","4","9","7","0","10","0","10","0","10","0","10",
"0500000US38015","Burleigh County, North Dakota","295","90","0","24","0","24","0","24","10","22","0","24","10","15","24","38","3","5","2","4","23","34","77","84","35","35","29","28","21","29","0","24","61","59",
"0500000US38017","Cass County, North Dakota","2073","361","150","88","57","68","101","91","119","81","268","254","62","51","13","17","55","54","41","46","89","82","67","56","215","105","196","130","187","113","200","114","253","131",
"0500000US38019","Cavalier County, North Dakota","3","5","0","10","0","10","0","10","0","10","0","10","3","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38021","Dickey County, North Dakota","27","35","0","10","0","10","0","10","0","10","0","10","0","10","0","10","27","35","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38023","Divide County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38025","Dunn County, North Dakota","14","12","0","10","0","10","0","10","0","10","0","10","0","10","0","10","14","12","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38027","Eddy County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38029","Emmons County, North Dakota","12","11","6","7","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","6","9","0","10","0","10","0","10","0","10","0","10",
"0500000US38031","Foster County, North Dakota","27","30","27","30","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38033","Golden Valley County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38035","Grand Forks County, North Dakota","789","115","97","66","13","18","36","43","29","35","12","15","83","103","33","46","27","37","11","15","75","78","86","72","112","69","15","25","0","24","140","93","20","32",
"0500000US38037","Grant County, North Dakota","33","14","0","10","0","10","7","9","0","10","0","10","0","10","0","10","0","10","5","7","0","10","0","10","21","11","0","10","0","10","0","10","0","10",
"0500000US38039","Griggs County, North Dakota","3","5","0","10","0","10","3","5","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38041","Hettinger County, North Dakota","8","11","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","8","11","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38043","Kidder County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38045","LaMoure County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38047","Logan County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38049","McHenry County, North Dakota","13","11","0","15","13","11","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US38051","McIntosh County, North Dakota","20","19","0","10","0","10","0","10","17","20","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","3","5","0","10","0","10",
"0500000US38053","McKenzie County, North Dakota","83","66","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","42","66","14","24","10","15","17","28","0","16","0","16",
"0500000US38055","McLean County, North Dakota","11","8","0","15","0","15","0","15","0","15","0","15","0","15","1","2","0","15","2","3","0","15","0","15","1","2","0","15","2","4","4","4","1","3",
"0500000US38057","Mercer County, North Dakota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US38059","Morton County, North Dakota","16","17","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","6","0","22","12","15","0","22","0","22","0","22","0","22",
"0500000US38061","Mountrail County, North Dakota","38","28","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","14","0","15","29","30","0","15","0","15","0","15",
"0500000US38063","Nelson County, North Dakota","7","9","0","10","0","10","5","9","0","10","0","10","0","10","0","10","2","3","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38065","Oliver County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38067","Pembina County, North Dakota","22","18","0","15","0","15","12","15","0","15","0","15","0","15","3","5","0","15","0","15","1","2","0","15","0","15","0","15","0","15","0","15","6","8",
"0500000US38069","Pierce County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38071","Ramsey County, North Dakota","94","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","2","5","89","39","2","3","1","2","0","16","0","16","0","16",
"0500000US38073","Ransom County, North Dakota","9","14","0","15","0","15","0","15","0","15","9","14","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US38075","Renville County, North Dakota","6","7","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","6","7","0","10","0","10","0","10","0","10",
"0500000US38077","Richland County, North Dakota","19","19","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","9","15","0","16","0","16","4","10","6","6",
"0500000US38079","Rolette County, North Dakota","33","34","0","16","0","16","0","16","0","16","0","16","2","3","0","16","0","16","0","16","0","16","0","16","0","16","7","11","19","30","0","16","5","8",
"0500000US38081","Sargent County, North Dakota","10","14","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","10","14","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38083","Sheridan County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38085","Sioux County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38087","Slope County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38089","Stark County, North Dakota","219","95","0","22","0","22","0","22","0","22","14","24","0","22","41","67","0","22","0","22","57","79","33","52","58","76","0","22","0","22","16","29","0","22",
"0500000US38091","Steele County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38093","Stutsman County, North Dakota","30","41","20","33","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","10","18","0","19",
"0500000US38095","Towner County, North Dakota","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38097","Traill County, North Dakota","6","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","0","15","2","4","0","15","0","15",
"0500000US38099","Walsh County, North Dakota","9","12","0","16","0","16","0","16","9","12","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US38101","Ward County, North Dakota","481","164","59","71","0","24","0","24","10","19","74","97","11","18","81","99","33","42","14","23","74","90","0","24","45","52","0","24","0","24","19","48","61","34",
"0500000US38103","Wells County, North Dakota","5","5","0","10","4","6","0","10","0","10","0","10","0","10","0","10","0","10","1","2","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US38105","Williams County, North Dakota","220","93","0","22","18","25","0","22","1","5","0","22","0","22","0","22","0","22","16","27","0","22","66","76","15","28","4","7","79","71","21","27","0","22",
"0500000US39001","Adams County, Ohio","26","20","0","24","0","24","1","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24","11","14","0","24","14","22","0","24","0","24","0","24",
"0500000US39003","Allen County, Ohio","309","91","0","30","15","23","0","30","0","30","0","30","63","70","0","30","0","30","0","30","40","52","20","25","33","37","17","20","19","29","28","30","74","51",
"0500000US39005","Ashland County, Ohio","165","64","20","35","6","9","0","30","17","31","0","30","16","26","0","30","0","30","0","30","0","30","16","25","66","76","0","30","0","30","0","30","24","34",
"0500000US39007","Ashtabula County, Ohio","115","65","0","30","6","9","29","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","25","29","38","41","0","30","14","24","3","5",
"0500000US39009","Athens County, Ohio","443","164","26","42","87","101","0","30","111","73","2","5","0","30","36","60","0","30","0","30","4","7","0","30","12","22","24","35","56","87","26","35","59","40",
"0500000US39011","Auglaize County, Ohio","48","37","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","32","37","0","27","0","27","7","11","9","14",
"0500000US39013","Belmont County, Ohio","229","61","5","9","15","23","9","17","20","20","0","30","0","30","0","30","6","10","0","30","39","36","8","14","10","18","111","71","0","30","0","30","6","11",
"0500000US39015","Brown County, Ohio","10","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","10","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39017","Butler County, Ohio","4863","426","383","149","179","144","65","58","88","72","227","141","107","92","75","94","168","103","146","129","232","123","356","156","593","214","940","359","398","162","318","123","588","164",
"0500000US39019","Carroll County, Ohio","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US39021","Champaign County, Ohio","30","39","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","30","39","0","27","0","27",
"0500000US39023","Clark County, Ohio","283","80","17","27","0","30","48","49","24","25","17","27","0","30","0","30","22","35","0","30","5","8","5","8","49","41","0","30","0","30","4","7","92","60",
"0500000US39025","Clermont County, Ohio","1096","191","25","42","0","30","32","36","22","38","17","28","0","30","0","30","0","30","0","30","26","52","57","52","41","47","187","115","17","25","96","85","576","198",
"0500000US39027","Clinton County, Ohio","90","30","0","27","0","27","0","27","27","37","1","2","0","27","0","27","0","27","32","30","0","27","0","27","0","27","30","44","0","27","0","27","0","27",
"0500000US39029","Columbiana County, Ohio","136","99","31","45","0","30","17","28","8","13","0","30","0","30","0","30","0","30","6","10","0","30","0","30","0","30","3","7","0","30","71","90","0","30",
"0500000US39031","Coshocton County, Ohio","41","23","29","25","0","27","0","27","0","27","1","3","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","11","21","0","27","0","27",
"0500000US39033","Crawford County, Ohio","113","43","0","27","0","27","0","27","0","27","0","27","0","27","15","26","0","27","0","27","0","27","10","23","0","27","88","58","0","27","0","27","0","27",
"0500000US39035","Cuyahoga County, Ohio","15071","683","1238","240","534","171","338","123","355","126","282","115","300","126","272","108","209","77","218","113","1032","322","1571","274","1765","310","1217","242","981","223","1677","331","3082","336",
"0500000US39037","Darke County, Ohio","36","42","0","30","0","30","0","30","0","30","0","30","22","40","0","30","0","30","14","19","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US39039","Defiance County, Ohio","20","16","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","12","6","8","1","6","0","27","5","8","0","27","0","27",
"0500000US39041","Delaware County, Ohio","5629","284","31","33","29","34","16","20","84","59","123","164","18","26","65","59","21","23","45","40","100","86","233","134","228","140","865","239","708","221","975","207","2088","350",
"0500000US39043","Erie County, Ohio","172","57","0","30","1","3","0","30","0","30","39","57","11","17","59","61","0","30","0","30","0","30","0","30","60","59","0","30","2","5","0","30","0","30",
"0500000US39045","Fairfield County, Ohio","947","103","22","24","0","30","0","30","26","35","41","49","67","62","1","23","3","7","44","44","65","55","112","71","185","82","106","84","42","47","45","50","188","90",
"0500000US39047","Fayette County, Ohio","44","67","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","44","67","0","24","0","24",
"0500000US39049","Franklin County, Ohio","26428","832","1402","309","517","179","463","172","1137","423","677","229","909","328","781","211","1080","367","625","179","1849","592","2359","414","3066","480","2628","503","2094","465","2631","451","4210","556",
"0500000US39051","Fulton County, Ohio","108","92","0","27","0","27","0","27","0","27","0","27","2","4","0","27","0","27","0","27","0","27","31","56","64","82","0","27","11","23","0","27","0","27",
"0500000US39053","Gallia County, Ohio","61","54","0","24","0","24","20","38","0","24","0","24","0","24","0","24","11","12","0","24","18","29","0","24","0","24","0","24","0","24","0","24","12","23",
"0500000US39055","Geauga County, Ohio","94","51","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","32","47","11","18","8","16","0","30","6","9","23","23","14","16",
"0500000US39057","Greene County, Ohio","1728","245","119","58","28","34","0","30","31","28","83","69","0","30","37","44","11","20","92","64","71","95","33","36","85","63","233","99","149","94","201","110","555","201",
"0500000US39059","Guernsey County, Ohio","44","25","0","27","0","27","0","27","0","27","0","27","4","8","0","27","0","27","0","27","0","27","0","27","0","27","16","19","16","24","8","12","0","27",
"0500000US39061","Hamilton County, Ohio","8853","467","692","161","130","70","129","69","156","72","196","107","183","88","183","104","170","93","227","98","553","186","1031","263","1104","236","1154","240","541","159","1003","301","1401","218",
"0500000US39063","Hancock County, Ohio","510","166","96","113","19","31","27","45","0","30","0","30","0","30","11","20","0","30","0","30","51","72","20","30","94","89","42","41","22","25","49","69","79","103",
"0500000US39065","Hardin County, Ohio","77","55","39","48","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","12","17","9","13","0","27","17","36","0","27","0","27","0","27",
"0500000US39067","Harrison County, Ohio","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US39069","Henry County, Ohio","28","42","0","24","0","24","0","24","0","24","0","24","0","24","28","42","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US39071","Highland County, Ohio","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39073","Hocking County, Ohio","22","20","9","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","13","18","0","24","0","24","0","24",
"0500000US39075","Holmes County, Ohio","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39077","Huron County, Ohio","80","39","0","30","0","30","22","34","0","30","0","30","0","30","0","30","0","30","0","30","3","6","0","30","14","24","15","22","26","30","0","30","0","30",
"0500000US39079","Jackson County, Ohio","69","78","0","27","0","27","0","27","0","27","38","69","0","27","0","27","0","27","0","27","0","27","31","49","0","27","0","27","0","27","0","27","0","27",
"0500000US39081","Jefferson County, Ohio","108","42","0","30","0","30","10","12","25","33","20","26","0","30","4","8","0","30","6","11","0","30","0","30","4","7","21","29","0","30","11","14","7","9",
"0500000US39083","Knox County, Ohio","52","50","9","15","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","17","28","26","39","0","30","0","30","0","30","0","30","0","30",
"0500000US39085","Lake County, Ohio","1117","162","0","30","58","61","26","31","10","19","0","30","25","27","12","20","34","51","33","38","49","46","57","41","257","124","86","62","140","89","178","93","152","67",
"0500000US39087","Lawrence County, Ohio","36","33","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","1","4","24","26","0","30","11","19","0","30",
"0500000US39089","Licking County, Ohio","1237","159","18","27","0","30","13","20","0","30","0","30","26","44","120","94","0","30","0","30","215","127","205","104","170","118","71","56","82","63","153","80","164","61",
"0500000US39091","Logan County, Ohio","155","81","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","11","0","27","10","12","39","51","1","3","54","62","14","30","32","43",
"0500000US39093","Lorain County, Ohio","1633","210","30","35","51","57","130","132","26","40","13","21","47","60","0","30","108","90","56","58","107","91","144","104","162","122","246","148","125","96","96","59","292","167",
"0500000US39095","Lucas County, Ohio","3154","206","532","151","111","81","53","43","115","77","88","58","120","70","38","47","121","89","83","64","239","110","271","122","230","102","145","96","224","84","276","104","508","174",
"0500000US39097","Madison County, Ohio","129","93","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","74","94","0","27","0","27","38","47","17","38","0","27","0","27",
"0500000US39099","Mahoning County, Ohio","705","115","23","28","37","34","0","30","28","27","23","33","3","5","21","22","14","18","23","26","19","23","124","65","45","36","68","44","95","91","15","23","167","78",
"0500000US39101","Marion County, Ohio","169","48","0","30","28","46","0","30","10","15","0","30","0","30","9","16","0","30","0","30","24","40","3","6","12","16","2","4","0","30","0","30","81","66",
"0500000US39103","Medina County, Ohio","745","129","9","15","0","30","25","43","15","18","50","59","0","30","32","30","0","30","0","30","66","53","32","33","75","47","204","114","51","44","111","72","75","66",
"0500000US39105","Meigs County, Ohio","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US39107","Mercer County, Ohio","53","33","0","27","0","27","0","27","12","21","8","13","0","27","0","27","0","27","0","27","0","27","0","27","0","27","33","26","0","27","0","27","0","27",
"0500000US39109","Miami County, Ohio","734","176","27","38","1","3","62","66","0","30","0","30","18","29","0","30","8","14","0","30","17","28","131","106","76","67","115","94","66","91","37","54","176","97",
"0500000US39111","Monroe County, Ohio","12","17","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","12","17","0","20","0","20","0","20","0","20","0","20",
"0500000US39113","Montgomery County, Ohio","4268","334","397","167","58","48","71","64","77","52","100","70","90","68","230","141","86","56","61","50","322","153","366","141","454","128","418","187","342","125","618","234","578","153",
"0500000US39115","Morgan County, Ohio","4","8","0","20","0","20","0","20","0","20","0","20","4","8","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US39117","Morrow County, Ohio","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39119","Muskingum County, Ohio","196","72","0","30","0","30","0","30","1","3","0","30","0","30","0","30","0","30","0","30","19","30","22","24","75","59","3","8","0","30","0","30","76","64",
"0500000US39121","Noble County, Ohio","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US39123","Ottawa County, Ohio","40","32","0","27","6","9","0","27","0","27","10","15","0","27","0","27","0","27","0","27","0","27","0","27","19","26","0","27","0","27","5","10","0","27",
"0500000US39125","Paulding County, Ohio","29","30","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","29","30","0","20","0","20","0","20","0","20",
"0500000US39127","Perry County, Ohio","24","22","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","6","0","27","0","27","0","27","0","27","0","27","0","27","21","22","0","27",
"0500000US39129","Pickaway County, Ohio","51","58","0","30","0","30","0","30","0","30","16","30","0","30","0","30","0","30","0","30","0","30","0","30","11","20","0","30","0","30","0","30","24","41",
"0500000US39131","Pike County, Ohio","24","17","0","24","0","24","0","24","0","24","0","24","0","24","4","7","0","24","0","24","0","24","15","17","0","24","0","24","5","10","0","24","0","24",
"0500000US39133","Portage County, Ohio","1309","243","146","124","242","199","27","43","33","53","219","176","0","30","20","33","33","52","65","79","0","30","64","72","153","89","72","88","24","42","66","71","145","127",
"0500000US39135","Preble County, Ohio","14","21","1","3","0","27","0","27","0","27","0","27","0","27","13","21","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39137","Putnam County, Ohio","9","16","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","9","16","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US39139","Richland County, Ohio","308","103","0","30","0","30","57","66","0","30","42","39","0","30","0","30","26","43","0","30","0","30","25","36","24","25","64","68","11","20","0","30","59","75",
"0500000US39141","Ross County, Ohio","183","59","0","30","0","30","0","30","0","30","0","30","0","30","87","73","0","30","0","30","0","30","0","30","18","20","30","45","21","27","10","20","17","24",
"0500000US39143","Sandusky County, Ohio","142","60","0","30","0","30","0","30","0","30","0","30","0","30","2","3","0","30","0","30","0","30","0","30","0","30","114","86","17","35","9","15","0","30",
"0500000US39145","Scioto County, Ohio","97","38","26","28","0","30","10","21","30","25","1","3","0","30","0","30","0","30","0","30","7","8","0","30","11","13","5","10","7","21","0","30","0","30",
"0500000US39147","Seneca County, Ohio","90","41","24","37","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","26","27","0","30","40","37","0","30","0","30","0","30","0","30",
"0500000US39149","Shelby County, Ohio","68","58","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","50","62","0","27","14","21","0","27","4","6","0","27",
"0500000US39151","Stark County, Ohio","1016","149","50","46","10","18","5","15","6","13","21","24","134","107","5","8","14","23","0","30","138","98","41","41","49","33","66","54","63","64","163","91","251","94",
"0500000US39153","Summit County, Ohio","6399","528","239","126","171","96","262","227","262","140","277","120","217","113","155","84","285","118","250","128","211","114","467","168","799","225","602","243","375","164","578","219","1249","220",
"0500000US39155","Trumbull County, Ohio","435","110","18","29","67","84","0","30","16","26","8","18","0","30","85","95","22","30","0","30","19","25","71","82","15","19","56","60","0","30","29","32","29","37",
"0500000US39157","Tuscarawas County, Ohio","178","71","17","23","0","30","0","30","0","30","26","41","12","21","0","30","20","31","0","30","0","30","0","30","0","30","100","104","0","30","0","30","3","11",
"0500000US39159","Union County, Ohio","970","87","0","30","14","24","0","30","27","30","0","30","0","30","0","30","15","20","0","30","40","53","0","30","20","28","113","64","122","71","123","65","496","124",
"0500000US39161","Van Wert County, Ohio","53","36","0","24","0","24","0","24","5","9","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","23","33","25","35","0","24",
"0500000US39163","Vinton County, Ohio","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US39165","Warren County, Ohio","5993","290","90","74","37","60","1","3","70","101","105","79","71","71","0","30","58","63","47","46","88","70","296","149","716","251","737","212","878","269","898","247","1901","308",
"0500000US39167","Washington County, Ohio","63","48","0","30","0","30","5","9","0","30","0","30","0","30","0","30","0","30","14","23","0","30","0","30","23","35","0","30","0","30","21","23","0","30",
"0500000US39169","Wayne County, Ohio","363","93","0","30","40","43","33","51","0","30","0","30","1","3","0","30","5","10","18","28","10","19","23","31","117","79","37","47","43","39","24","30","12","23",
"0500000US39171","Williams County, Ohio","52","24","0","27","0","27","0","27","3","6","0","27","0","27","0","27","0","27","9","16","0","27","9","12","18","15","10","13","0","27","0","27","3","5",
"0500000US39173","Wood County, Ohio","830","134","35","44","0","30","11","17","0","30","35","46","10","15","11","11","39","42","17","28","23","32","59","57","83","81","45","40","107","74","103","64","252","108",
"0500000US39175","Wyandot County, Ohio","4","6","0","24","0","24","4","6","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US40001","Adair County, Oklahoma","57","17","7","8","0","16","3","4","0","16","9","10","3","5","0","16","1","2","3","6","0","16","3","5","23","20","5","7","0","16","0","16","0","16",
"0500000US40003","Alfalfa County, Oklahoma","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US40005","Atoka County, Oklahoma","20","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","20","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US40007","Beaver County, Oklahoma","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US40009","Beckham County, Oklahoma","45","36","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","33","40","12","22","0","19",
"0500000US40011","Blaine County, Oklahoma","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
