"GEO_ID","NAME","B19001C_001E","B19001C_001M","B19001C_002E","B19001C_002M","B19001C_003E","B19001C_003M","B19001C_004E","B19001C_004M","B19001C_005E","B19001C_005M","B19001C_006E","B19001C_006M","B19001C_007E","B19001C_007M","B19001C_008E","B19001C_008M","B19001C_009E","B19001C_009M","B19001C_010E","B19001C_010M","B19001C_011E","B19001C_011M","B19001C_012E","B19001C_012M","B19001C_013E","B19001C_013M","B19001C_014E","B19001C_014M","B19001C_015E","B19001C_015M","B19001C_016E","B19001C_016M","B19001C_017E","B19001C_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US48341","Moore County, Texas","113","73","0","28","0","28","0","28","0","28","0","28","0","28","40","56","6","10","0","28","0","28","57","60","0","28","0","28","10","18","0","28","0","28",
"0500000US48343","Morris County, Texas","60","38","30","36","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","9","14","13","19","8","13","0","23","0","23","0","23",
"0500000US48345","Motley County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48347","Nacogdoches County, Texas","136","103","2","4","8","12","14","17","2","3","0","35","0","35","31","45","1","2","0","35","3","7","0","35","0","35","4","6","71","94","0","35","0","35",
"0500000US48349","Navarro County, Texas","77","61","1","2","34","56","0","35","1","3","1","2","1","2","3","4","0","35","0","35","0","35","15","15","17","17","3","5","1","2","0","35","0","35",
"0500000US48351","Newton County, Texas","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US48353","Nolan County, Texas","42","35","8","16","10","16","0","23","0","23","0","23","0","23","0","23","0","23","0","23","19","26","0","23","0","23","4","8","0","23","0","23","1","3",
"0500000US48355","Nueces County, Texas","569","165","35","31","63","52","14","19","11","17","12","18","0","35","43","48","23","27","0","35","58","52","57","42","90","62","10","17","4","10","24","33","125","124",
"0500000US48357","Ochiltree County, Texas","66","84","0","21","0","21","0","21","0","21","0","21","0","21","8","14","0","21","0","21","0","21","0","21","0","21","0","21","0","21","1","8","57","81",
"0500000US48359","Oldham County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48361","Orange County, Texas","46","34","10","13","0","35","0","35","0","35","10","15","0","35","0","35","8","12","0","35","0","35","4","8","0","35","0","35","5","11","0","35","9","15",
"0500000US48363","Palo Pinto County, Texas","59","37","3","5","0","28","0","28","1","2","2","4","1","15","1","3","0","28","0","28","10","14","0","28","18","24","0","28","23","25","0","28","0","28",
"0500000US48365","Panola County, Texas","4","5","2","4","2","3","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US48367","Parker County, Texas","135","79","0","35","11","14","19","25","2","8","0","35","10","18","1","3","0","35","0","35","0","35","50","67","4","8","17","26","0","35","14","15","7","9",
"0500000US48369","Parmer County, Texas","43","51","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5","9","0","21","0","21","0","21","38","49","0","21","0","21","0","21",
"0500000US48371","Pecos County, Texas","54","65","0","23","0","23","0","23","0","23","0","23","13","22","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","41","59",
"0500000US48373","Polk County, Texas","213","65","14","12","3","4","13","9","32","30","6","8","5","6","9","7","9","11","5","5","22","12","18","11","27","14","27","29","11","9","6","6","6","7",
"0500000US48375","Potter County, Texas","224","87","29","30","76","82","0","35","15","22","4","7","17","27","18","27","0","35","13","18","8","14","6","11","13","17","13","14","4","6","3","7","5","8",
"0500000US48377","Presidio County, Texas","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US48379","Rains County, Texas","58","28","44","21","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","11","0","23","0","23","1","3","0","23","8","12","0","23",
"0500000US48381","Randall County, Texas","355","189","0","35","0","35","53","48","2","13","0","35","0","35","113","162","0","35","17","18","14","17","12","21","90","85","15","24","0","35","15","24","24","24",
"0500000US48383","Reagan County, Texas","23","30","0","15","0","15","0","15","0","15","0","15","0","15","0","15","23","30","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48385","Real County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48387","Red River County, Texas","11","11","0","23","8","10","0","23","0","23","0","23","0","23","2","3","0","23","1","3","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US48389","Reeves County, Texas","41","41","0","23","0","23","0","23","0","23","0","23","19","32","0","23","9","20","0","23","0","23","0","23","0","23","0","23","13","21","0","23","0","23",
"0500000US48391","Refugio County, Texas","10","14","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","10","14","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US48393","Roberts County, Texas","2","3","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2","3","0","15","0","15","0","15","0","15","0","15",
"0500000US48395","Robertson County, Texas","18","21","0","23","4","6","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","8","14","0","23","6","14","0","23",
"0500000US48397","Rockwall County, Texas","225","134","0","35","0","35","23","38","4","7","0","35","0","35","0","35","0","35","0","35","0","35","0","35","87","74","55","69","4","7","37","38","15","21",
"0500000US48399","Runnels County, Texas","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US48401","Rusk County, Texas","52","38","9","15","0","35","0","35","0","35","0","35","0","35","0","35","15","20","6","11","0","35","6","9","12","19","4","9","0","35","0","35","0","35",
"0500000US48403","Sabine County, Texas","38","49","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","16","29","48","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US48405","San Augustine County, Texas","26","30","0","21","0","21","0","21","0","21","19","27","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","7","13","0","21","0","21",
"0500000US48407","San Jacinto County, Texas","15","22","0","28","0","28","0","28","0","28","0","28","0","28","15","22","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US48409","San Patricio County, Texas","83","70","3","8","0","35","0","35","8","14","0","35","19","37","0","35","0","35","0","35","0","35","18","28","28","34","6","8","1","3","0","35","0","35",
"0500000US48411","San Saba County, Texas","1","3","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","1","3","0","21","0","21","0","21",
"0500000US48413","Schleicher County, Texas","1","2","0","15","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48415","Scurry County, Texas","66","61","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","66","61",
"0500000US48417","Shackelford County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48419","Shelby County, Texas","64","59","0","28","2","5","0","28","0","28","0","28","0","28","60","60","0","28","0","28","2","4","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US48421","Sherman County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48423","Smith County, Texas","242","102","0","35","3","6","6","10","0","35","0","35","0","35","29","46","11","17","12","25","22","29","76","66","28","27","27","28","13","23","15","27","0","35",
"0500000US48425","Somervell County, Texas","18","25","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","19","0","21","9","16","0","21","0","21","0","21",
"0500000US48427","Starr County, Texas","25","29","0","35","0","35","10","17","0","35","0","35","0","35","0","35","15","22","0","35","0","35","0","35","0","35","0","35","0","35","0","35","0","35",
"0500000US48429","Stephens County, Texas","56","59","43","51","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","13","22","0","21","0","21","0","21",
"0500000US48431","Sterling County, Texas","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1","2","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48433","Stonewall County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48435","Sutton County, Texas","14","22","0","15","0","15","0","15","14","22","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48437","Swisher County, Texas","16","26","0","21","0","21","0","21","0","21","0","21","0","21","1","3","0","21","1","3","0","21","0","21","0","21","2","5","0","21","0","21","12","23",
"0500000US48439","Tarrant County, Texas","3762","445","146","89","53","54","119","80","72","71","41","36","127","71","91","74","132","79","73","54","276","141","428","159","679","215","366","129","415","171","378","172","366","186",
"0500000US48441","Taylor County, Texas","156","57","0","35","5","8","6","10","0","35","6","9","14","16","46","43","7","11","7","9","11","13","16","29","17","12","10","17","1","3","10","17","0","35",
"0500000US48443","Terrell County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48445","Terry County, Texas","29","30","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","29","30",
"0500000US48447","Throckmorton County, Texas","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US48449","Titus County, Texas","109","63","27","43","16","15","0","31","0","31","0","31","10","14","0","31","0","31","0","31","0","31","16","19","0","31","0","31","16","22","14","20","10","16",
"0500000US48451","Tom Green County, Texas","277","147","13","19","4","7","4","9","14","19","6","11","53","85","37","52","40","46","65","95","7","9","16","18","18","21","0","35","0","35","0","35","0","35",
"0500000US48453","Travis County, Texas","3488","513","311","216","72","52","196","120","38","34","35","44","54","55","28","33","293","208","244","164","189","110","295","216","599","241","131","72","102","74","495","196","406","182",
"0500000US48455","Trinity County, Texas","20","38","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","20","38","0","23","0","23","0","23","0","23","0","23",
"0500000US48457","Tyler County, Texas","14","15","5","6","0","28","0","28","0","28","3","6","0","28","0","28","0","28","0","28","0","28","0","28","4","8","0","28","2","3","0","28","0","28",
"0500000US48459","Upshur County, Texas","34","33","0","31","0","31","0","31","0","31","19","30","0","31","0","31","0","31","0","31","2","3","7","11","0","31","4","7","0","31","0","31","2","5",
"0500000US48461","Upton County, Texas","9","10","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","10","0","15","0","15","0","15",
"0500000US48463","Uvalde County, Texas","176","122","0","28","82","106","0","28","0","28","40","63","0","28","0","28","0","28","0","28","0","28","0","28","9","13","0","28","0","28","0","28","45","49",
"0500000US48465","Val Verde County, Texas","77","68","16","26","42","59","0","31","10","18","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","9","16","0","31",
"0500000US48467","Van Zandt County, Texas","89","48","0","35","0","35","0","35","0","35","0","35","0","35","0","35","0","35","0","35","0","35","4","12","17","19","17","25","0","35","17","20","34","40",
"0500000US48469","Victoria County, Texas","65","67","2","5","41","63","5","8","0","35","10","16","0","35","0","35","0","35","0","35","0","35","0","35","7","14","0","35","0","35","0","35","0","35",
"0500000US48471","Walker County, Texas","46","48","0","35","0","35","0","35","4","12","0","35","20","29","0","35","0","35","0","35","0","35","14","23","0","35","7","13","1","3","0","35","0","35",
"0500000US48473","Waller County, Texas","290","215","0","35","0","35","0","35","32","51","0","35","0","35","0","35","0","35","0","35","6","10","35","57","5","9","5","8","0","35","141","162","66","94",
"0500000US48475","Ward County, Texas","38","53","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","3","5","0","23","35","53","0","23",
"0500000US48477","Washington County, Texas","76","87","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","44","65","0","31","0","31","32","55","0","31",
"0500000US48479","Webb County, Texas","340","142","25","23","1","3","0","35","0","35","0","35","3","5","21","27","21","21","26","32","7","11","0","35","68","91","35","59","70","70","12","16","51","53",
"0500000US48481","Wharton County, Texas","17","15","0","31","0","31","7","10","0","31","0","31","0","31","0","31","0","31","0","31","0","31","10","12","0","31","0","31","0","31","0","31","0","31",
"0500000US48483","Wheeler County, Texas","59","52","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","59","52","0","15","0","15","0","15",
"0500000US48485","Wichita County, Texas","308","86","17","15","1","3","12","13","18","21","22","36","9","10","4","6","26","40","20","27","17","15","27","30","17","22","33","32","54","32","26","19","5","6",
"0500000US48487","Wilbarger County, Texas","26","30","0","23","0","23","0","23","4","7","0","23","12","25","0","23","0","23","8","14","0","23","0","23","1","2","0","23","1","3","0","23","0","23",
"0500000US48489","Willacy County, Texas","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US48491","Williamson County, Texas","1027","260","27","43","43","45","15","25","54","53","0","35","18","30","33","46","13","15","38","46","111","117","98","60","189","109","106","90","59","52","101","62","122","72",
"0500000US48493","Wilson County, Texas","89","60","0","35","0","35","0","35","0","35","32","41","0","35","0","35","0","35","0","35","0","35","1","4","29","35","0","35","27","42","0","35","0","35",
"0500000US48495","Winkler County, Texas","38","42","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","10","16","0","21","13","22","15","29","0","21",
"0500000US48497","Wise County, Texas","106","57","0","35","0","35","0","35","0","35","16","24","7","19","14","19","0","35","1","3","4","10","33","45","7","11","3","6","6","7","15","26","0","35",
"0500000US48499","Wood County, Texas","3","5","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","1","2","0","31","0","31","1","3","1","4","0","31",
"0500000US48501","Yoakum County, Texas","26","43","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","26","43",
"0500000US48503","Young County, Texas","29","44","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","29","44","0","23",
"0500000US48505","Zapata County, Texas","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US48507","Zavala County, Texas","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US49001","Beaver County, Utah","3","4","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","3","4","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US49003","Box Elder County, Utah","121","51","0","29","4","8","0","29","0","29","0","29","29","35","0","29","2","4","0","29","6","9","29","31","9","14","17","24","25","33","0","29","0","29",
"0500000US49005","Cache County, Utah","231","137","0","29","0","29","0","29","1","4","0","29","3","7","16","27","8","10","0","29","20","24","21","31","144","123","1","2","0","29","5","13","12","21",
"0500000US49007","Carbon County, Utah","47","33","0","23","12","16","11","19","0","23","0","23","0","23","0","23","0","23","0","23","15","23","0","23","0","23","9","13","0","23","0","23","0","23",
"0500000US49009","Daggett County, Utah","2","3","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2","3","0","12","0","12",
"0500000US49011","Davis County, Utah","348","106","5","8","0","29","23","36","0","29","0","29","0","29","7","13","9","14","22","35","27","28","49","34","75","59","68","51","16","22","25","24","22","21",
"0500000US49013","Duchesne County, Utah","236","58","18","21","31","23","56","48","0","19","5","9","4","6","16","17","8","12","0","19","6","8","24","25","15","15","34","27","13","13","0","19","6","8",
"0500000US49015","Emery County, Utah","28","41","0","17","0","17","0","17","0","17","0","17","18","37","0","17","0","17","0","17","0","17","0","17","10","15","0","17","0","17","0","17","0","17",
"0500000US49017","Garfield County, Utah","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US49019","Grand County, Utah","188","141","141","147","0","17","47","86","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US49021","Iron County, Utah","179","89","3","7","0","29","5","7","17","21","2","4","0","29","18","23","6","13","3","5","0","29","10","11","61","55","26","38","0","29","2","4","26","40",
"0500000US49023","Juab County, Utah","56","51","2","5","1","2","0","19","0","19","0","19","0","19","0","19","0","19","45","51","0","19","3","6","0","19","0","19","0","19","0","19","5","8",
"0500000US49025","Kane County, Utah","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US49027","Millard County, Utah","120","31","0","19","4","9","12","16","5","8","0","19","0","19","0","19","2","3","0","19","0","19","57","51","2","4","38","46","0","19","0","19","0","19",
"0500000US49029","Morgan County, Utah","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US49031","Piute County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"0500000US49033","Rich County, Utah","3","5","3","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"0500000US49035","Salt Lake County, Utah","3496","408","141","93","109","92","32","28","64","64","255","130","82","66","101","75","86","79","224","116","153","78","599","203","538","175","203","87","210","112","500","208","199","134",
"0500000US49037","San Juan County, Utah","1956","157","247","66","205","66","100","40","151","61","67","35","107","42","52","22","66","42","78","38","162","66","185","76","248","73","70","31","66","37","99","47","53","40",
"0500000US49039","Sanpete County, Utah","46","33","0","23","0","23","0","23","8","13","0","23","13","16","0","23","0","23","0","23","0","23","19","30","0","23","0","23","0","23","6","9","0","23",
"0500000US49041","Sevier County, Utah","57","42","8","8","25","38","0","23","0","23","0","23","3","6","0","23","0","23","0","23","13","13","0","23","8","10","0","23","0","23","0","23","0","23",
"0500000US49043","Summit County, Utah","16","23","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","16","23","0","26","0","26","0","26",
"0500000US49045","Tooele County, Utah","55","40","8","11","9","15","0","29","0","29","0","29","0","29","6","14","0","29","0","29","1","3","2","4","7","10","14","24","0","29","7","21","1","3",
"0500000US49047","Uintah County, Utah","718","126","143","63","7","16","6","10","97","83","91","71","13","16","21","28","48","24","14","20","44","28","64","83","39","33","36","45","9","16","5","9","81","68",
"0500000US49049","Utah County, Utah","796","226","5","9","33","84","25","31","0","29","8","14","49","63","3","6","25","31","19","21","51","39","169","97","79","37","45","37","29","25","117","106","139","74",
"0500000US49051","Wasatch County, Utah","32","52","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","32","52","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US49053","Washington County, Utah","473","248","0","29","96","122","28","37","71","88","29","49","96","99","10","15","1","3","2","4","0","29","2","4","1","4","79","62","56","93","2","5","0","29",
"0500000US49055","Wayne County, Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"0500000US49057","Weber County, Utah","583","164","15","19","17","27","17","19","14","14","0","29","6","9","11","17","40","42","36","42","36","33","145","91","127","66","61","44","24","27","0","29","34","38",
"0500000US50001","Addison County, Vermont","15","12","1","2","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","3","4","3","4","3","4","5","8","0","22","0","22","0","22",
"0500000US50003","Bennington County, Vermont","24","23","0","22","0","22","24","23","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US50005","Caledonia County, Vermont","28","22","6","9","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","6","8","1","2","12","15","0","22","0","22","3","4",
"0500000US50007","Chittenden County, Vermont","101","69","1","3","23","29","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","22","23","25","38","8","12","22","36","0","24",
"0500000US50009","Essex County, Vermont","15","14","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","15","14","0","15","0","15","0","15","0","15",
"0500000US50011","Franklin County, Vermont","45","34","1","2","21","25","2","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","15","18","6","8","0","24","0","24","0","24",
"0500000US50013","Grand Isle County, Vermont","70","35","0","15","0","15","0","15","0","15","0","15","6","9","0","15","7","10","57","32","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US50015","Lamoille County, Vermont","74","36","8","10","0","19","0","19","0","19","0","19","15","11","0","19","7","9","0","19","21","31","0","19","3","4","0","19","10","18","10","14","0","19",
"0500000US50017","Orange County, Vermont","28","19","4","6","0","19","0","19","9","8","0","19","0","19","0","19","0","19","0","19","2","3","0","19","11","12","2","3","0","19","0","19","0","19",
"0500000US50019","Orleans County, Vermont","27","16","2","3","0","19","1","2","5","7","0","19","0","19","1","3","1","2","0","19","2","3","0","19","3","5","10","12","0","19","2","3","0","19",
"0500000US50021","Rutland County, Vermont","14","22","0","24","0","24","0","24","0","24","0","24","1","2","0","24","0","24","0","24","0","24","13","22","0","24","0","24","0","24","0","24","0","24",
"0500000US50023","Washington County, Vermont","7","7","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","5","0","24","0","24","4","6","0","24","0","24",
"0500000US50025","Windham County, Vermont","24","26","0","22","16","22","7","11","0","22","0","22","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US50027","Windsor County, Vermont","12","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","10","13","0","24","0","24","2","3","0","24","0","24","0","24","0","24",
"0500000US51001","Accomack County, Virginia","20","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","11","19","0","28","0","28","0","28","0","28","9","13","0","28","0","28",
"0500000US51003","Albemarle County, Virginia","49","39","0","31","0","31","0","31","0","31","3","6","0","31","1","3","0","31","0","31","0","31","2","5","0","31","21","24","0","31","16","25","6","10",
"0500000US51005","Alleghany County, Virginia","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51007","Amelia County, Virginia","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51009","Amherst County, Virginia","102","57","0","28","62","75","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","30","31","10","16",
"0500000US51011","Appomattox County, Virginia","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51013","Arlington County, Virginia","471","156","38","44","8","13","32","53","70","109","0","31","0","31","0","31","46","73","0","31","25","38","0","31","41","54","34","26","70","54","49","45","58","34",
"0500000US51015","Augusta County, Virginia","18","25","3","7","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","15","25","0","31","0","31","0","31","0","31",
"0500000US51017","Bath County, Virginia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US51019","Bedford County, Virginia","43","30","0","31","10","16","0","31","0","31","0","31","0","31","0","31","0","31","5","8","18","20","7","15","3","5","0","31","0","31","0","31","0","31",
"0500000US51021","Bland County, Virginia","5","9","0","19","0","19","0","19","0","19","5","9","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US51023","Botetourt County, Virginia","14","19","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","11","18","0","28","0","28","0","28","3","5","0","28","0","28",
"0500000US51025","Brunswick County, Virginia","8","11","0","21","0","21","0","21","0","21","0","21","8","11","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51027","Buchanan County, Virginia","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51029","Buckingham County, Virginia","4","8","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","4","8","0","21","0","21","0","21",
"0500000US51031","Campbell County, Virginia","3","5","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","3","5","0","31","0","31","0","31","0","31","0","31",
"0500000US51033","Caroline County, Virginia","87","59","24","29","0","28","34","37","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","29","41","0","28","0","28","0","28",
"0500000US51035","Carroll County, Virginia","15","17","8","13","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","7","13","0","25","0","25","0","25","0","25","0","25",
"0500000US51036","Charles City County, Virginia","183","21","4","5","0","19","3","4","2","4","2","3","18","11","10","7","3","5","4","4","24","13","23","11","22","11","27","12","2","3","23","11","16","10",
"0500000US51037","Charlotte County, Virginia","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US51041","Chesterfield County, Virginia","294","145","55","61","0","31","0","31","0","31","5","7","0","31","0","31","18","29","0","31","1","2","69","85","79","77","9","14","30","35","28","39","0","31",
